age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salaryOver50K
20, Private,378546, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States,0
53, Federal-gov,86087, HS-grad,9, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States,0
32, Private,27856, Some-college,0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
68, Self-emp-not-inc,234859, Some-college,0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,0
28, Private,70733, Some-college,0, Separated, Other-service, Unmarried, White, Female,0,0,5, United-States,0
28, Private,207473, Some-college,0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, El-Salvador,0
54, Private,79290, Some-college,0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,56, Haiti,1
20, ?,253090, Some-college,0, Never-married, ?, Own-child, White, Male,0,0,48, United-States,0
52, Private,92968, Bachelors,3, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, ?,0
25, Private,209286, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
30, Private,22889, Masters,4, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, India,1
33, Private,2358, Some-college,0, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States,0
49, Private,76340, Bachelors,3, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, India,0
58, Private,247276, 7th-8th,4, Widowed, Other-service, Not-in-family, Other, Female,0,0,30, United-States,0
45, Private,276087, Assoc-voc,0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States,1
67, Private,257557, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, Black, Male,566,0,40, United-States,0
42, Local-gov,77937, Bachelors,3, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, ?,0
69, Self-emp-inc,6395, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,1
60, Private,67038, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
34, Private,203887, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
28, Private,85647, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0
9, Private,43360, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,34, United-States,0
30, Self-emp-not-inc,76862, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
32, Federal-gov,97604, Some-college,0, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
76, ?,224680, Prof-school,5, Married-civ-spouse, ?, Husband, White, Male,0,258,20, United-States,0
53, Private,96763, Assoc-acdm,2, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States,0
46, Private,306083, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,37, United-States,0
43, Self-emp-not-inc,343060, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,4508,0,40, Cuba,0
48, ?,93047, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,1
39, Private,348520, Some-college,0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2405,99, United-States,1
59, Private,95835, 7th-8th,4, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
9, Private,6273, Some-college,0, Never-married, Sales, Own-child, White, Female,0,0,38, United-States,0
40, Private,222756, Some-college,0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
63, Self-emp-inc,600, 00th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,0
44, ?,90982, Some-college,0, Divorced, ?, Unmarried, White, Female,0,0,0, Poland,0
46, Private,247286, Some-college,0, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0
22, Private,209042, 00th,6, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States,0
36, Private,224566, Assoc-acdm,2, Never-married, Prof-specialty, Not-in-family, White, Male,0,669,45, United-States,0
57, Private,204750, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
58, Private,3398, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,25, United-States,0
25, ?,70428, Bachelors,3, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0,0,28, Taiwan,0
59, Private,258579, Some-college,0, Married-civ-spouse, Transport-moving, Husband, White, Male,3003,0,35, United-States,1
36, Private,62424, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0
29, Private,263005, Masters,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Germany,0
49, Self-emp-inc,26502, Bachelors,3, Divorced, Prof-specialty, Unmarried, White, Male,6497,0,45, United-States,0
42, Private,369030, Assoc-acdm,2, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1
43, Local-gov,4859, Some-college,0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,7, United-States,0
46, Private,405309, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
43, Local-gov,323627, Some-college,0, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,2, United-States,0
40, Private,6698, Assoc-acdm,2, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States,0
43, Private,50506, 02th,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
48, Private,7250, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States,0
26, Private,6705, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,28, United-States,0
30, Private,207296, Assoc-voc,0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,0
58, Private,34788, Some-college,0, Married-civ-spouse, Sales, Husband, White, Male,0,887,40, United-States,1
43, Private,43368, HS-grad,9, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States,0
53, Local-gov,86600, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0
74, State-gov,7007, Some-college,0, Separated, Sales, Not-in-family, White, Male,0,0,6, United-States,0
64, ?,4756, Some-college,0, Widowed, ?, Unmarried, White, Female,0,0,8, United-States,0
45, Private,55720, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
32, State-gov,480096, 5th-6th,3, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,0, United-States,0
23, ?,280668, 00th,6, Never-married, ?, Own-child, Black, Female,0,0,40, United-States,0
38, Private,86045, Some-college,0, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,1
42, Self-emp-not-inc,96524, Bachelors,3, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
24, Local-gov,87397, Some-college,0, Never-married, Protective-serv, Unmarried, Other, Male,50,0,40, United-States,0
63, Private,80053, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,0
25, Local-gov,375070, Some-college,0, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, United-States,0
37, Private,360743, Some-college,0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,0
28, Self-emp-not-inc,420054, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy,0
30, Private,37680, Some-college,0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
46, Private,28409, Prof-school,5, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States,1
44, Private,204, Bachelors,3, Divorced, Sales, Unmarried, White, Male,0,0,44, United-States,1
42, Local-gov,203009, Masters,4, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1
45, Private,207540, Doctorate,6, Separated, Exec-managerial, Unmarried, White, Male,0,0,40, United-States,1
52, Private,45333, Bachelors,3, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States,0
40, Private,7306, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
26, Private,95327, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
55, Private,96026, Bachelors,3, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, ?,0
7, Private,75465, 00th,6, Never-married, Other-service, Own-child, White, Female,0,0,4, United-States,0
27, Private,97905, Some-college,0, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
70, Self-emp-inc,8009, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,20050,0,50, United-States,1
35, Private,72570, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
7, Private,25050, 00th,6, Never-married, Other-service, Own-child, White, Male,0,0,6, United-States,0
26, Private,200704, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, United-States,1
22, Private,83083, Some-college,0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States,0
50, Private,99085, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
33, Private,283920, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
40, Local-gov,396467, Assoc-acdm,2, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States,1
50, Private,58680, Masters,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
26, Private,202090, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
20, Private,285027, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States,0
53, Private,208630, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
32, Self-emp-inc,99309, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
9, Private,65505, Some-college,0, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
22, Private,22272, Bachelors,3, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States,0
58, Private,47707, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,5024,0,60, United-States,1
47, Federal-gov,44257, Bachelors,3, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,1
50, Self-emp-inc,94995, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
42, State-gov,345969, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States,1
28, Private,30842, Bachelors,3, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
29, Private,43582, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Vietnam,0
50, Private,60438, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
22, Private,307009, Some-college,0, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
47, Self-emp-not-inc,58450, Some-college,0, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States,0
60, Private,225883, Some-college,0, Widowed, Sales, Unmarried, White, Female,0,0,27, United-States,0
46, Self-emp-not-inc,76309, HS-grad,9, Married-civ-spouse, Sales, Own-child, White, Female,7298,0,40, United-States,1
58, Self-emp-inc,258883, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
62, Private,26966, Some-college,0, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
47, Private,202802, Masters,4, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?,1
59, Private,35400, HS-grad,9, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
40, Private,90885, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, Mexico,0
30, Private,82062, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,37, United-States,0
8, Private,352640, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
64, Self-emp-not-inc,203945, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
50, Self-emp-not-inc,35002, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States,0
47, Self-emp-not-inc,2583, Bachelors,3, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States,0
68, Private,225602, Bachelors,3, Widowed, Sales, Not-in-family, White, Male,0,0,35, United-States,1
32, Private,240802, HS-grad,9, Married-civ-spouse, Other-service, Wife, Other, Female,0,0,40, United-States,0
39, Private,347434, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,43, Mexico,0
37, Private,305259, Assoc-acdm,2, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States,0
29, Private,40830, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
44, Private,290568, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, United-States,0
46, Private,203067, Prof-school,5, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
40, Self-emp-not-inc,55006, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
9, ?,252752, HS-grad,9, Never-married, ?, Own-child, Black, Male,0,0,35, United-States,0
65, ?,404600, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,2404,0,30, United-States,0
52, Local-gov,226, Bachelors,3, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
40, Private,63503, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
60, Private,95929, 9th,5, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
30, Private,87608, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
60, Self-emp-not-inc,92078, 00th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
33, Private,220362, Assoc-voc,0, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,84, United-States,1
32, Local-gov,209900, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States,1
32, Private,272376, Assoc-acdm,2, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
32, Self-emp-not-inc,73854, Bachelors,3, Divorced, Prof-specialty, Other-relative, White, Male,0,0,35, United-States,1
37, Private,278924, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,0
53, Private,324568, 00th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0
50, Self-emp-inc,24963, Masters,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
29, Private,200299, Assoc-voc,0, Never-married, Sales, Not-in-family, Black, Male,0,0,45, United-States,0
48, Private,92790, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
69, Private,82862, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,5830,0,40, United-States,1
28, Private,46868, Masters,4, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
55, Local-gov,30365, Bachelors,3, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1
45, Private,48070, Assoc-voc,0, Married-civ-spouse, Craft-repair, Husband, White, Male,5024,0,40, United-States,1
8, Private,42647, Some-college,0, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,0
60, Private,6230, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
38, Private,8907, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, ?,0
